# generated on 2025-09-02 19:11:39.042695736 UTC with Config {startDate = 2021-08-01 00:00:00 UTC, endDate = 2025-08-01 00:00:00 UTC}
githubId,githubUsername,commits,merges
52360869,diogomdp,8,0
523628,djanatyn,2,0
5238484,TheKK,1,0
52386117,bluskript,6,0
5239765,JoeRu,1,0
5241169,chasecaleb,6,0
52411861,DerDennisOP,52,0
524268,k0ral,9,0
5242883,alejandro-angulo,5,0
52441312,YooLc,7,0
524492,nvmd,20,0
524812,eliasnaur,10,0
52489043,kapsikkum,1,0
5251658,DMills27,4,0
52529234,Adda0,34,0
5253988,yvt,8,0
52569953,oskardotglobal,2,0
525780,rrrnld,3,0
5258114,w4,1,0
52584036,fabius,1,0
52585984,Kek5chen,14,0
52586855,ChocolateLoverRaj,2,0
5258956,palasso,1,0
52617157,ikubetoomuzik,1,0
52622517,toyo-chi,4,0
526307,endorama,2,0
5264,thequux,5,0
5265348,agustinmista,1,0
5265630,rettetdemdativ,2,0
526598,shouya,4,0
52673095,SyedAhkam,3,0
5274223,tysonzero,2,0
52764,ttamttam,2,0
5279150,butterthebuddha,1,0
52814,iliana,17,0
5283991,jbaum98,14,0
52847440,r-burns,262,208
528591,blajos,4,0
52886388,j1nxie,2,0
529003,Xe,2,0
529436,ilpianista,4,0
52951851,BatteredBunny,9,0
529626,ius,36,0
5301202,malteneuss,3,0
53029739,sophrosyne97,1,0
5304556,sevanspowell,4,0
5304643,asonix,4,0
53050011,Sigmanificient,474,206
5307138,JohnAZoidberg,10,36
53097078,areif-dev,3,0
53112668,kas2020-commits,3,0
531245,idrisr,2,0
53131727,bryanasdev000,125,0
5314145,AtaraxiaSjel,10,0
53159,lxsameer,8,0
5317234,happysalada,626,2549
53177682,Keyruu,2,0
53194670,David-Kopczynski,4,0
53203261,wr7,3,0
53239525,mrfluffy-dev,1,0
532435,SimSaladin,1,0
5327697,anpryl,6,0
53281855,hqurve,35,0
53291983,poscat0x04,11,0
5329209,Joaqim,1,0
5338582,m9tdev,4,0
5339261,ohheyrj,3,0
53400613,MonkieeBoi,2,0
5341193,lschuermann,10,0
5341292,doshitan,2,0
534195,FraGag,16,0
53425992,m-nitsch,1,0
53442728,paumr,31,0
5345170,igsha,2,0
534526,TWal,2,0
53472302,Andy3153,7,0
5349957,iplusplus42,1,0
535135,bloveless,2,0
5351546,Xuanwo,2,0
5352661,jpts,3,0
535520,Maverickzero,2,0
5356506,trishtzy,5,0
5357861,tbleiker,2,0
53620688,jervw,3,0
5362163,karliatto,2,0
53646455,apokryff,7,0
53652902,haras-unicorn,1,0
536697,dpzmick,1,0
53702299,everlanes,4,0
53710398,Icy-Thought,64,0
5373535,joergdw,5,0
5376043,rafaelrc7,29,0
5378535,milogert,5,0
5379596,ReneHollander,2,0
53797555,andrew-hoff,1,0
53809656,frectonz,5,0
53820160,RaHoni,4,0
5385,dgl,1,0
538538,chreekat,6,0
53870456,john-shaffer,9,0
53876219,MrTarantoga,13,0
53882428,rodrgz,19,0
53912746,feathecutie,8,0
53921912,the-furry-hubofeverything,14,0
53934805,krishukr,1,0
53937537,Dopplerian,2,0
5394722,catern,4,0
53975399,fauxmight,4,0
540360,seanrmurphy,6,0
5404976,Tyler-Hardin,6,0
5405598,angelodlfrtr,5,0
540621,smunix,1,0
54070204,0x5a4,15,0
5409166,therishidesai,8,0
5409401,Bradley-Cooley,3,0
5411177,torgeirsh,3,0
5411704,aorith,8,0
54135831,thomasschafer,1,0
54169044,NinjaFB,2,0
54179289,jmillerpdt,8,0
5417932,stammon,2,0
54189319,lillycham,3,0
5421525,tanshihaj,14,0
542154,lorenzleutgeb,63,0
543055,shadaj,15,0
54318333,nsfisis,2,0
543423,centromere,54,0
54378412,jiriks74,11,0
54410381,ultrasaw,2,0
54442153,barinov274,14,0
5445250,mhemeryck,2,0
544948,mikeland73,1,0
54501296,2hexed,8,0
5451,cameronyule,3,0
54559,yottanami,1,0
54573,eamsden,1,0
54590679,liam-murphy14,9,0
546087,kfollesdal,43,0
54632731,camerondugan,2,0
54633007,nartsisss,60,0
54639637,PedroAntunes178,1,0
54666588,orzklv,4,0
546681,Kiskae,230,0
54669781,Misaka13514,44,0
54671950,VedantWankhade,2,0
547031,jherland,19,0
54726391,daniel-sampliner,21,0
5478260,klDen,8,0
5478838,jsimonetti,3,0
54799,edwtjo,19,19
548,bct,10,0
5481629,x123,26,0
54838975,scarf005,3,0
54855303,mnuccioarpae,1,0
54859825,Kamillaova,15,0
5486389,thomaseizinger,5,0
54884471,AsterisMono,8,0
54892055,0david0mp,4,0
54928291,ZarredFelicite,2,0
54929908,seksea,1,0
54934,wmertens,23,39
55005263,orvitpng,1,0
55017867,Emiliaaah,2,0
55025025,ifurther,23,0
55053574,max-privatevoid,26,0
55066419,emilylange,597,734
5507828,flopraden,1,0
55081,bjesus,2,0
5510334,vandr0iy,1,0
551094,Sharparam,1,0
5512096,sguimmara,2,0
55152818,GabrielFeliciano,1,0
5515707,peterromfeldhk,8,0
55180995,lucas-deangelis,2,0
55190123,womeier,4,0
5520406,truelecter,2,0
5523984,mhanberg,3,0
55240433,m-bdf,22,0
55251330,wahtique,5,0
5525217,hjones2199,15,0
5525646,bricewge,1,0
55258336,BehradJi,1,0
5526,marcusramberg,75,319
552624,sveith,1,0
55317447,afishhh,14,0
55335068,leoperegrino,1,0
55338215,34j,3,0
55352807,brandishcode,1,0
55398594,Harbiinger,3,0
554229,husjon,4,0
5546264,mccurdyc,2,0
5548,np,4,0
55488165,Tanish2002,1,0
55490546,ALameLlama,3,0
5549373,gin66,18,0
555003,taylor1791,3,0
55506,stapelberg,2,0
55547934,AlexAntonik,3,0
5555832,wleightond,1,0
5557706,aoli-al,2,0
55601315,Luk-ESC,1,0
55607356,stehessel,45,0
55629512,JeanCASPAR,4,0
55629891,diniamo,30,0
5565316,kylerisse,7,0
55669980,mcpar-land,2,0
5567402,RealityAnomaly,4,0
5569482,nikolaiser,5,0
55726,sochotnicky,9,0
55743069,zukigay,1,0
5576383,barryfm,5,0
55766287,ribru17,8,0
557782,mitsutaka,1,0
5578100,YtvwlD,3,0
5578376,mayjs,1,0
55788595,felixdorn,1,0
55792,leNEKO,4,0
5579359,Jayman2000,45,0
55802415,Sail0rd,6,0
55833,athas,33,0
55836477,jasonmishi,6,0
5586615,kalebpace,12,0
55907409,fvckgrimm,2,0
55911173,laikq,3,0
55951,joedevivo,10,0
5596239,dschrempf,24,0
55986107,louis-thevenet,22,0
56009,arcadio,7,0
56017218,dixslyf,22,0
56054933,yaoshiu,1,0
560664,schuetzm,1,0
56087034,vaavaav,3,0
561087,toastal,315,0
561163,kennycallado,1,0
56144092,txkyel,1,0
56157634,rubenhoenle,4,0
5617025,Robin-Wils,4,0
56198900,gopi487krishna,1,0
5622125,Mechtecs,1,0
56224949,kanashimia,6,0
5623227,traxys,46,0
5623458,brprice,3,0
5624721,lopsided98,119,0
56278796,SergioRibera,2,0
5629059,xlambein,10,0
5629639,Nindouja,4,0
563054,ttuegel,36,95
56316606,natto1784,12,0
5632994,AndrewDDavis,1,0
56337621,pladypus,2,0
56355,mpasternacki,2,0
5636,purcell,39,0
56401138,pjungkamp,11,0
5640649,Snektron,1,0
56412856,mcmah309,2,0
56450,t0yv0,3,0
564654,mknudsen,1,0
56501688,CnTeng,16,0
56511165,imxade,3,0
56522,crinklywrappr,5,0
565371,rossng,1,0
5653911,Rampoina,6,0
56547184,Biaogo,1,0
5656,pjstadig,4,0
56582668,ulinja,2,0
5658854,martijnbastiaan,2,0
56591727,nydragon,22,0
5659391,howardburgess,1,0
5659892,BCNelson,5,0
56614642,Kranzes,314,358
56616368,adam-dakota,2,0
56617252,0xC45,2,0
5662622,ghostbuster91,9,0
5663576,tejing1,34,0
56650223,Artturin,1520,3367
566835,pawsen,15,0
5671049,tranzystorekk,1,0
5672538,al3xtjames,92,0
5672686,JRMurr,1,0
56727311,Jamalam360,2,0
56758695,lucky9-cyou,1,0
567653,aaschmid,5,0
56766748,Voklen,1,0
56772267,jrhahn,2,0
56790,gefla,3,0
5682183,s1341,29,0
56823419,LavaDesu,1,0
56825922,marnym,2,0
5683186,landam,1,0
5683582,jaybosamiya,1,0
56840,gjorquera,1,0
56840171,ErikaKuykendall,1,0
5684384,hakantunc,1,0
56868,unhammer,4,0
568764,juanibiapina,1,0
5690076,TanelDettenborn,4,0
5691777,onnimonni,2,0
56919,ptxmac,1,0
56920559,kk-boop,3,0
56923667,boogewooge,3,0
56923875,beviu,2,0
56931301,PhilVoel,2,0
56937175,jackrosenberg,9,0
569494,qkaiser,1,0
569510,henrik-ch,113,22
56970006,akkesm,7,0
56984513,SaltyKitkat,7,0
56993793,heinwol,1,0
57007241,hogcycle,2,0
570079,glennhartmann,1,0
57013304,kpbaks,8,0
57020850,kuruczgy,13,0
570297,cornedor,23,0
57048005,snicket2100,3,0
5705231,Michaelhess17,1,0
57066925,ottoblep,2,0
57120300,obj-obj,2,0
5712856,JakeHillion,1,0
57130301,JonaEnz,5,0
57138119,Relms12345,2,0
571411,zlalanne,5,0
5714694,bercribe,1,0
5715025,treyfortmuller,2,0
57151943,nbsp,5,0
5718007,bkchr,6,0
57199,dwt,57,0
57206,kadel,2,0
5722198,tkerber,1,0
57222371,haenoe,40,0
57232813,iusx,2,0
57269010,NklsCh,1,0
5727578,Misterio77,61,0
57285379,mio-19,2,0
57304299,FlameFlag,613,0
5731551,nealfennimore,2,0
57323869,rasmus-kirk,2,0
57328978,kknives,2,0
5733032,hackr-sh,1,0
57335981,r33drichards,2,0
5737016,phip1611,35,0
5737945,Elinvention,6,0
5741401,fionera,2,0
5741553,software-artificer,9,0
5741620,jeremyschlatter,18,0
5741741,mabster314,2,0
57422776,StillToad,3,0
5742422,fennecs-system,0,0
5743,bts,2,0
57430880,garaiza-93,3,0
57438432,Rookeur,7,0
57440386,karitham,3,0
57457177,schnow265,3,0
57464835,MadelineBaggins,3,0
57529475,DisguisedPigeon,1,0
57532211,id3v1669,5,0
57543709,eureka-cpu,2,0
5754552,ForgottenBeast,1,0
57545554,samtinel,1,0
5755154,spacelatte,10,0
57571338,scd31,3,0
5758045,LucioFranco,1,0
575887,necrophcodr,10,0
5759930,krostar,4,0
5760996,lbodor,3,0
5761292,marksisson,1,0
576171,reimundklain,1,0
576355,basvandijk,12,5
57637846,maj0e,1,0
5767106,Lugarun,2,0
57715,victorluft,3,0
57718207,turbotimon,1,0
5773669,teekuningas,4,0
5773701,krzaczek,3,0
57759856,vigneshpai2003,1,0
5778879,xddxdd,28,0
5781547,jmmaloney4,4,0
57819359,tuxy,5,0
57847472,0xTheFr34k,5,0
57852546,khabdrick,3,0
57860432,chitoroagad,1,0
5786905,chris-kruining,1,0
5788421,mart-w,3,0
579082,getreu,4,0
5790901,citrusmunch,1,0
5791019,sequencer,16,0
57921252,ptdewey,1,0
5792253,kblcuk,1,0
57965027,jooooscha,3,0
58014742,ProducerMatt,8,0
5802758,jtrees,29,0
5804569,0xcharly,1,0
58048293,makuru-org,5,0
58048945,6t8k,14,0
58050402,ddogfoodd,108,0
58077502,GasInfinity,1,0
58092422,PatrickDaG,64,0
58110325,msanft,114,44
58112514,NicGrimpe,3,0
581308,cbergqvist,3,0
58153130,Gambled23,1,0
5817039,mig4ng,2,0
58177655,scientiac,2,0
58213083,youhaveme9,7,0
58229,greedy,6,0
58253563,BarrOff,4,0
58262074,micahsoftdotexe,1,0
58266,szaffarano,7,0
58270603,nonchris,2,0
58273945,bakaq,1,0
582775,klinger,2,0
58295931,rollf,19,0
5834582,MatrixManAtYrService,1,0
5834777,rwaweber,3,0
583552,bhetman,1,0
5835530,moekhalil,1,0
5837359,vifino,87,0
5841072,munyari,5,0
58425080,okvik,3,0
58427647,iamtimmy,1,0
58453832,ydlr,4,0
58516559,arezvov,6,0
585424,massix,10,0
585547,offlinehacker,0,4
585993,paul-jewell,1,0
5861043,superherointj,710,1299
58627896,PriceHiller,1,0
5862803,CrepeGoat,5,0
58634087,loco-choco,21,0
58638902,a-camarillo,3,0
58652596,Kabbone,2,0
58676303,hcur,3,0
587021,andrevmatos,116,0
58729309,roxifas,1,0
587319,coltfred,1,0
58785758,Golo300,2,0
58810330,Iorvethe,3,0
588167,omgbebebe,2,0
5883283,kilimnik,15,0
58845835,synecdokey,2,0
58853838,mryel00,3,0
58857108,ada4a,2,0
5892061,jtamagnan,2,0
5892127,GGG-KILLER,80,0
589502,jtszalay,1,0
58951,NobbZ,63,52
58987761,13r0ck,2,0
59005594,kawaiiepic,6,0
5901180,Nymphium,1,0
59016721,Plamper,2,0
59023,mkacer,1,0
59027018,khaser,6,0
590450,yaymukund,7,0
590517,niklaskorz,194,66
590576,ihaveamac,2,0
59060,baloo,128,31
59075,Quiark,1,0
59094810,weriomat,7,0
591,fd,12,0
59103226,zowoq,1857,1916
591567,markus1189,43,0
591860,lionello,18,0
5919957,LogicalOverflow,3,0
5920602,Niols,32,0
59228178,winston0410,1,0
59232119,Nishimara,9,0
59240843,mahyarmirrashed,20,0
5924141,phantamanta44,2,0
5925500,jasoncg,3,0
59283660,necessarily-equal,10,0
59284549,shinishiho,1,0
59313755,mxkrsv,4,0
59317985,mx00s,1,0
593204,W95Psp,6,0
5932424,michaelgrahamevans,50,0
5932804,bryanhonof,39,0
59339992,wulpine,8,0
59340663,charB66,3,0
59343378,michzappa,2,0
593574,lewiscowper,1,0
59375051,luc65r,6,0
593995,jmgao,1,0
594058,tslmy,3,0
5948762,ozkutuk,20,0
59499552,xTrayambak,2,0
59499799,averyanalex,17,0
5952366,yanek,2,0
5953003,ConnorNelson,2,0
5954806,AndersonTorres,2618,1948
5956940,AdoPi,1,0
59611020,MenacingPerson,1,0
59626853,fmhoeger,2,0
596431,elvetemedve,1,0
59654069,eval-on-point,1,0
59667,kim0,3,0
596792,akscram,2,0
5968483,autrimpo,23,0
5969778,okwilkins,2,0
5971351,t-gebauer,2,0
59743220,viniciusmuller,9,0
59748,cap10morgan,2,0
59756,simonrw,1,0
59778661,Jo-Blade,5,0
5978566,ylecornec,16,0
59800761,cowboycodr,4,0
5981418,lklacar,1,0
59839128,fomichevmi,4,0
59842,agoode,3,0
5986078,zaldnoay,7,0
59896907,Zoriot,1,0
5990410,crumohr,1,0
59917878,zzzsyyy,100,0
5991987,t184256,15,0
59962222,c4710n,17,0
599915,sdedovic,5,0
60006044,buonhobo,1,0
60006481,SeqBra,3,0
60014996,Flawake,1,0
60031799,likhner,1,0
60034030,theRookieCoder,1,0
60045611,div72,3,0
60079945,Sicheng-Pan,12,0
60099368,HttpRafa,2,0
60107449,daniellaing,5,0
60117466,MathisFederico,2,0
601206,hmemcpy,3,0
60136,michaelglass,13,0
60148,wamserma,134,0
601530,Atry,23,0
6016373,Jonpez2,4,0
60184588,wesleyjrz,13,0
60185691,programmerlexi,9,0
60193302,babeuh,10,0
60206,dwf,12,0
6022042,samdroid-apps,1,0
60232782,bkp5190,1,0
602439,snaar,4,0
602493,nberlee,1,0
6025220,Ma27,2289,2349
60272884,jobojeha,1,0
6029561,tmssngr,11,0
6032823,Jackenmen,1,0
6033387,peperunas,17,0
60357192,shawn-bachlet,1,0
6035884,codebam,13,0
6038,jbcrail,12,0
603885,lucacome,1,0
60441612,tbaggaley,3,0
6047658,rhoriguchi,314,0
60481192,cooparo,1,0
60490474,niksingh710,1,0
605070,fzakaria,77,4
605072,goertzenator,3,0
60514384,IllustratedMan-code,3,0
6053266,Al2Klimov,5,0
60539807,Okkonen-GitHub,2,0
6055037,ahirner,9,0
605630,raphiz,1,0
605641,bjpbakker,2,0
6059294,DrPyser,1,0
60598380,FanBB2333,1,0
6060545,anpin,15,0
6064962,TakWolf,7,0
60676867,SamuelH98,4,0
60694691,DutchGerman,4,0
60719255,GameDungeon,3,0
607401,zyv,2,0
6074754,hlolli,4,0
607715,LRFLEW,2,0
6077574,GeorgesAlkhouri,5,0
60792,srounce,17,0
607976,jonahbron,1,0
60845989,jalil-salame,7,0
60861925,ethancedwards8,148,0
60877150,rwxg,4,0
60877434,chriswarbo,1,0
60898798,kintrix007,2,0
6091755,anirrudh,2,0
609279,Fresheyeball,4,0
60951091,CyrusYip,1,0
60962839,GKasparov,3,0
60973030,xarvex,2,0
6098957,MarcoDaniels,11,0
61013287,RicArch97,7,0
61015723,vimwtf,1,0
6102222,WheelsForReals,4,0
6105784,jue89,7,0
6107054,brechtcs,3,0
61088438,douzebis,3,0
61092863,rantlivelintkale,2,0
6109326,hummeltech,14,0
61095988,oberblastmeister,2,0
610962,aforemny,10,13
61109829,litchipi,16,0
61147779,uku3lig,40,0
61157623,ErrorNoInternet,4,0
61174220,kalezoiw,1,0
61185219,LucienLeMagicien,1,0
6118602,tmplt,9,0
612224,kaiju,3,0
61238538,heyzec,1,0
6127678,jiegec,98,0
61290107,N0tExisting,1,0
61303,tomfitzhenry,149,98
61316972,fym998,1,0
6131885,cgzones,19,0
61366387,paulwalker-dev,2,0
61395246,LamprosPitsillos,6,0
6145260,benaryorg,35,0
61478787,pdlloyd,1,0
6148271,virusdave,8,0
61517,enolan,1,0
61523777,ryota2357,5,0
61563764,JManch,14,0
61601147,n00b0ss,2,0
61601784,KatieFournier1,2,0
616082,sigprof,10,0
61612,msgilligan,10,0
616184,PaulSalden,1,0
616192,MaestroJurko,2,0
6162814,wrmilling,42,0
61635709,nikstur,225,125
61636,bwlang,4,0
61651268,e1mo,83,0
61655860,synalice,20,0
61684794,ixnij,6,0
617130,skeuchel,30,0
6179496,graysonhead,9,0
617977,peret,12,0
6184089,dhlin,1,0
61860346,TredwellGit,554,14
61903527,atinba,3,0
61915524,e2r2fx,3,0
6192083,jvierling,1,0
61933599,q60,18,0
6194958,devholic,5,0
6196764,Hansformer,2,0
61984114,paulfrische,1,0
61984399,ibbem,8,0
6198952,lattwood,1,0
62036464,Tert0,33,0
620450,hamishmack,4,0
62053234,i-do-cpp,1,0
6206753,MichielDerhaeg,1,0
6207605,ejpcmac,3,0
6209627,ilyakooo0,10,0
62124625,michaelBelsanti,33,0
621306,alicebob,4,0
6213398,bjw-s,1,0
62146989,cbarrete,5,0
62166915,FedericoSchonborn,104,0
621759,Lassulus,99,950
62179193,fccapria,9,0
62192487,krovuxdev,7,0
622232,ck3mp3r,12,0
6224096,shyim,84,0
62243290,abdennourzahaf,1,0
62279738,harvidsen,7,0
6232980,0xbe7a,25,0
6235312,CertainLach,48,0
62370527,airRnot1106,5,0
6237761,cstoitner,1,0
62380378,ymarkus,25,0
62384384,TomaSajt,933,162
62390580,andre4ik3,19,0
624072,rybak,1,0
6241083,xvello,1,0
6241635,coryan,4,0
6243646,gnubufferoverflows,1,0
624456,imran-iq,1,0
6246622,dbarrosop,1,0
62479942,Coca162,7,0
62500387,k1gen,3,0
6256988,elratt0r,2,0
6264882,timhae,18,0
62650051,tarneaux,4,0
6265447,klowdo,2,0
6270544,akirak,33,0
62706808,jordan-bravo,2,0
62714538,IsotoxalDev,3,0
6272696,joe-warren,1,0
627285,supermarin,7,0
62764299,swthorn,1,0
62766066,NotAShelf,111,0
6277322,sorpaas,5,0
62773986,Minionflo,1,0
627831,phunehehe,2,0
6278398,AdsonCicilioti,13,0
62813600,Golbinex,12,0
628342,NeQuissimus,60,100
628359,felixsinger,228,0
628387,arianvp,284,229
62838829,Green-D-683,1,0
628488,boomshroom,2,0
6285728,hlad,21,0
628729,yovko,4,0
62882157,trofkm,10,0
6292,shazow,3,0
62922415,FZDSLR,11,0
62934740,juli0604,3,0
629430,kuglimon,5,0
6295090,Myaats,26,0
62958782,krishnans2006,1,0
6296348,whentze,31,0
6296878,TimQuelch,1,0
6297001,CrystalGamma,3,0
629710,thedavidmeister,1,0
6298052,xanderio,151,59
62992267,tnichols217,2,0
630329,JonBoyleCoding,1,0
6304651,dustypomerleau,1,0
63050399,brsvh,4,0
6305359,kiranshila,4,0
63069986,perstarkse,4,0
63082,devurandom,4,0
630909,rummik,1,0
631446,vincentbernat,18,0
63145238,IzumiRaine,4,0
6314611,ProjectInitiative,3,0
63151928,gekoke,6,0
6315338,peterbecich,23,0
631802,Chili-Man,1,0
6320096,WarmCyan,1,0
63201615,Garklein,1,0
6321578,johnrichardrinehart,27,0
63226814,e042,2,0
63229554,LemmusLemmus,1,0
6325757,pinage404,45,0
6327304,luke-clifton,1,0
632767,layus,144,31
6328589,twitchyliquid64,8,0
63286,adisbladis,297,475
6331075,Anderssorby,1,0
63352906,edgar-vincent,5,0
63366086,SystematicError,1,0
63370021,FineFindus,1,0
63377579,bonofiglio,1,0
63433,talyz,167,110
63452365,Arsalan2356,3,0
6348904,tormeh,1,0
63522,witkamp,1,0
6353129,markpash,1,0
635591,mightyiam,21,0
635768,jpagex,2,0
635786,TeofilC,9,0
6362238,StarGate01,39,0
63626406,Jedsek,3,0
63652646,EwuUwe,10,0
6366133,jstncnnr,1,0
6370419,phikal,1,0
6375438,GovanifY,20,0
6375609,bobvanderlinden,147,0
63768478,sfyatee,1,0
63786778,jyooru,64,0
638,pjjw,4,0
6380084,markasoftware,2,0
63820552,RaphaelNeubert,1,0
638477,sidkshatriya,5,0
63876,ahmedelgabri,1,0
63876564,sdaqo,4,0
638836,andir,65,41
6388483,zsedem,5,0
63885438,evan203,1,0
639066,lrewega,6,0
6393439,relief-melone,5,0
639461,viq,1,0
64001932,inyourfoss,5,0
6402443,samhh,6,0
64027365,Flameopathic,8,0
6403699,glwbr,4,0
64062672,sanderhollaar,1,0
64095253,LoCrealloc,10,0
6412377,Melkor333,16,0
641278,rmcgibbo,18,0
641627,ChrisPattison,9,0
6416394,EricWardner,1,0
64174376,stnley,5,0
64223175,hideyosh1,2,0
64250573,b-fein,9,0
64265106,TimTechDev,1,0
64273472,AlephNought0,2,0
64274485,linnnus,1,0
6430643,henrytill,1,0
64336456,TotalTaxAmount,1,0
6435815,grgi,2,0
64381190,imnotpoz,22,0
64395218,eriedaberrie,6,0
64419750,samemrecebi,18,0
64430288,t4ccer,106,0
6444703,drakon64,6,0
6445316,manyinsects,2,0
64454245,hmanhng,2,0
6445619,Rucadi,15,0
64467514,danihek,2,0
64485701,jahway603,1,0
64496590,randomizedcoder,3,0
645017,petrkozorezov,2,0
64521034,JackKelly-Bellroy,1,0
6453661,cab404,57,89
6453662,Lykos153,12,0
6455574,mvnetbiz,15,0
645664,p-h,16,0
6457015,tgharib,3,0
6459309,Artoria2e5,3,0
64602,paschoal,3,0
64613093,felixalbrigtsen,22,0
64618598,Maroka-chan,2,0
64620440,RoGreat,10,0
64630479,Schweber,19,0
64656767,slekwati,1,0
64677724,haruki7049,11,0
64694079,kashu-02,2,0
64694940,staticssleever668,5,0
6470319,RCasatta,4,0
64704703,geodic,2,0
64704919,dark-ether,4,0
6470493,craigem,1,0
647076,yorickvP,211,102
64710,mogorman,3,0
647105,maximedenes,5,0
64726664,siddarthkay,18,0
647437,gabyx,17,0
6476416,snue,4,0
6477010,duxovni,17,0
647710,alexanderkjall,1,0
6479522,trautwein,1,0
64804,cdepillabout,1181,218
64812999,alienman5k,1,0
64868985,x0ba,2,0
6487079,computerdane,5,0
64905268,AimPizza,3,0
649161,akshaymankar,4,0
649320,heirecka,3,0
6493296,nmittler,2,0
6495256,SilverCoder,1,0
64959761,MemoryLeak55,1,0
64970593,mastermach50,1,0
649724,pocek,3,0
649832,nightkr,2,0
64992,jab,3,0
6499211,Flakebi,171,0
6504174,olivia-fl,21,0
65043,jamesward,39,0
65046942,Mikutut,4,0
650601,ivan-tkatchev,1,0
6508,vdemeester,9,0
65097138,xxxbrian,1,0
6511667,makeding,2,0
651224,MasonM,1,0
65222,andreivolt,2,0
65275785,a-kenji,207,25
6528011,seandheath,4,0
6530104,yannham,16,0
65301509,KiruyaMomochi,19,0
65309140,Siroj42,4,0
65391343,luftmensch-luftmensch,137,0
65394961,YvesStraten,8,0
653988,esterlus,4,0
654400,timfenney,4,0
6544084,KaiHa,4,0
65460527,TimisRobert,1,0
6548135,Kraust,1,0
65486851,alexandrutocar,10,0
65511355,guoard,8,0
65531,marsam,2382,8815
6553158,athre0z,14,0
6557101,lugray,6,0
65590498,Arbel-arad,2,0
6564250,JanOlencki,1,0
656555,efirestone,1,0
65680034,arexon,4,0
65740649,asininemonkey,8,0
6576760,b-zee,2,0
6577480,Kirens,1,0
657779,greg0ire,1,0
65782666,kkharji,2,0
6578603,guitargeek,29,0
6579555,TheTallestJJ,1,0
65808665,pokon548,33,0
6585576,dannyfreeman,2,0
658612,mipmip,3,0
65870,suhr,21,0
65875782,c-leri,1,0
659,gebi,1,0
65927,jljusten,6,0
659579,brookst,1,0
65962770,gauravghodinde,2,0
65963536,stevalkr,1,0
6599296,fricklerhandwerk,1264,925
6600123,AlexKnauth,5,0
66037909,grahamnorris,3,0
660911,jonhermansen,23,0
66107,poelzi,21,0
66118807,mogery,1,0
66133083,tcbravo,1,0
66178592,flexagoon,28,0
6619062,p32blo,1,0
661909,anmonteiro,18,0
6619112,siph,10,0
661984,zilti,5,0
66211,pacak,1,0
66233223,xfnw,7,0
6624767,Wazzaps,2,0
662538,beardhatcode,26,0
66258975,FedX-sudo,10,0
6626143,parkerhoyes,6,0
662666,justinas,94,0
6631612,ybycode,1,0
663247,bl1nk,1,0
66330398,Banh-Canh,1,0
6634716,jmc-figueira,14,0
66355,Hamled,1,0
6637105,matt-savvy,1,0
6639323,max-wittig,12,0
66408983,4lxs,1,0
6642,luizirber,8,0
66496454,twingate-build-bot,14,0
665072,bittner,6,0
6650803,mode89,1,0
66514911,definfo,5,0
6652840,lf-,138,63
66531618,ojaskavathe,1,0
665472,hehongbo,4,0
6654841,TLATER,10,0
666033,laozc,1,0
666148,neduard,1,0
66644010,jbae-89,2,0
666465,arilotter,1,0
66664,viric,6,0
66669,sofuture,4,0
666939,t-jindai,4,0
66728045,zspher,5,0
6677292,kylesferrazza,10,0
66781795,KFearsoff,20,0
66798058,Niki4tap,1,0
66798382,MinerSebas,19,0
6681509,AleksanderGondek,2,0
668505,jnsgruk,291,301
66856670,netthier,4,0
66859419,std-microblock,1,0
6686119,zzschmidc,1,0
66884216,Sveske-Juice,1,0
668926,mguentner,24,0
668956,mmusnjak,2,0
6689924,d-xo,6,0
66913205,nixinator,3,0
669650,jasom,1,0
66976878,xjzi,1,0
6700637,Ruin0x11,2,0
67033,dmayle,4,0
6709831,naphta,2,0
67133911,yairKoskas,1,0
67135060,poweredbypie,29,0
67164465,IogaMaster,27,0
67189813,fred21O4,1,0
6720672,shanemikel,2,0
6721826,Itaros,4,0
672246,notnmeyer,1,0
6728841,knazarov,1,0
67324440,emiliode,2,0
67327023,LilleAila,5,0
6734573,stweil,1,0
67363572,1sixth,17,0
67402784,apt-install-coffee,1,0
67414100,JachymPutta,2,0
674165,ryansname,2,0
674325,JackSullivan,1,0
67470164,fdinel,3,0
6747040,ayum,2,0
67477750,tomkoid,3,0
6752481,mplanchard,1,0
6753170,ramboman,12,0
67542663,tejasag,4,0
67546953,AaronDewes,1,0
6754950,oceanlewis,3,0
67549526,RobbieBuxton,4,0
67568,Dridus,1,0
67574902,cidkidnix,18,1
675854,mmarx,20,0
6759542,ZoomRmc,1,0
67596869,john-consumable,8,0
6759716,samfundev,4,0
67632697,critamine,1,0
67633081,meator,3,0
67634026,folliehiyuki,8,0
67639253,dubyatp,1,0
676409,connorfeeley,1,0
6765243,weiren2,1,0
6766154,gradientvera,8,0
67663319,SchweGELBin,44,0
67663538,samuelgrf,34,0
676838,pallix,6,0
6768842,guyonvarch,2,0
6771175,peat-psuwit,30,0
677254,goatchurchprime,2,0
6778250,ragingpastry,13,0
6779172,Pheoxy,9,0
6780471,cloudlena,7,0
67823073,MaulanaMalikS,1,0
678511,ThomasMader,1,0
67870215,kittywitch,7,0
67888720,koffydrop,4,0
